39.6602,47.9345,39.9411,48.6055,-33.2372
40.1425,48.2283,40.4302,48.9118,-33.2214
40.6277,48.5221,40.9224,49.2180,-33.2056
41.1158,48.8161,41.4176,49.5239,-33.1907
41.6069,49.1098,41.9159,49.8302,-33.1746
42.1010,49.4035,42.4173,50.1366,-33.1582
42.5979,49.6970,42.9217,50.4430,-33.1415
43.0978,49.9905,43.4292,50.7496,-33.1243
43.6007,50.2840,43.9398,51.0560,-33.1074
44.1065,50.5774,44.4534,51.3626,-33.0899
44.6152,50.8706,44.9701,51.6695,-33.0715
45.1268,51.1640,45.4899,51.9760,-33.0543
45.6414,51.4570,46.0127,52.2830,-33.0350
46.1589,51.7502,46.5386,52.5898,-33.0166
46.6793,52.0433,47.0675,52.8967,-32.9980
47.2027,52.3361,47.5996,53.2039,-32.9781
47.7290,52.6291,48.1347,53.5109,-32.9587
48.2582,52.9220,48.6729,53.8180,-32.9388
48.7903,53.2147,49.2141,54.1253,-32.9183
49.3254,53.5075,49.7585,54.4325,-32.8981
49.8634,53.8001,50.3059,54.7400,-32.8770
50.4043,54.0927,50.8563,55.0473,-32.8560
50.9482,54.3850,51.4099,55.3550,-32.8339
51.4950,54.6774,51.9665,55.6626,-32.8116
52.0447,54.9697,52.5262,55.9703,-32.7891
52.5973,55.2622,53.0890,56.2778,-32.7675
53.1528,55.5543,53.6548,56.5857,-32.7441
53.7113,55.8463,54.2238,56.8937,-32.7202
54.2727,56.1384,54.7958,57.2016,-32.6968
54.8370,56.4304,55.3709,57.5096,-32.6725
55.4042,56.7224,55.9491,57.8176,-32.6485
55.9743,57.0142,56.5303,58.1258,-32.6234
56.5474,57.3060,57.1147,58.4340,-32.5983
57.1234,57.5978,57.7021,58.7423,-32.5730
57.7023,57.8895,58.2926,59.0505,-32.5476
58.2841,58.1809,58.8862,59.3591,-32.5205
58.8688,58.4725,59.4829,59.6675,-32.4942
59.4564,58.7640,60.0826,59.9761,-32.4673
60.0470,59.0553,60.6855,60.2847,-32.4396
60.6405,59.3467,61.2914,60.5933,-32.4123
61.2368,59.6379,61.9004,60.9021,-32.3841
61.8361,59.9289,62.5125,61.2111,-32.3546
62.4383,60.2202,63.1277,61.5198,-32.3265
63.0434,60.5112,63.7460,61.8288,-32.2970
63.6515,60.8022,64.3674,62.1378,-32.2673
64.2624,61.0928,64.9919,62.4472,-32.2358
64.8762,61.3837,65.6194,62.7563,-32.2052
65.4930,61.6747,66.2501,63.0653,-32.1755
66.1126,61.9653,66.8838,63.3747,-32.1435
